x,Func1,Func2,Func3,Func4,Func5,Func6
0.0222334936559787207251425575603644931648773488986207064470979801295669950904898018303470264,0.00246370708596179235308728179956458373310726469209835948760993963889886266172185709093606231,7.47887180455821112731200873643640790503811290917497298036694397185524084087986099694788121e-40,0.0000000000000907706327809845196964873671539459961332879663578388111893452264901894228222063817831650196,2.04528641417777280363728358092196326925740423187746043089262170929969740333777590194965728e-59,2.48235224355786349181721663410848827159310721296980605364631282444848641117043852398534826e-33,0.367506348258867573057331142896652685161336255297090550816176462447971783569071804528071898
0.024456843021576592797656813316400942481365083788482777091807778142523694599538782013381729,0.000697947535147670560964027248208775735430587551554258711483353341090083377489506608053630166,4.54298881678412541400475449862746218721751700263134628347675010537530654516226246804138124e-48,0.000000000000000165620422899344472835360328391903955145836406411823503881485449182486120572939005003798939,9.68305729522412720053565147814123194535969358129948817223986950303476347850447366135944957e-72,3.53008142628189982212186519721972101655087519866304636132235978238130387783183678229431042e-40,0.297831386290656422221513680314178229485985095469030821204172855821221846539774087114892868
0.0266801923871744648701710690724373917978528186783448477365175761554803941085877621964164316,0.000175342932083075449793683435304557192889577914214894038046141250661540678874283511563751573,4.55327591663107584501357028711519790668394588232308849534319670673381216504067489195208254e-57,0.000000000000000000165745338421053670074397434242116766170291984229451096908627652544789440883349266962104412,3.07235048656132304240386774689472771942645448494938936279965764033586495629386710458534437e-85,1.11841583365898532318593271771902363677150456111913219636197054147070881806550864033002763e-47,0.236581824887177565350925406042075161825109499325419178794921674324046580255529097399302981
0.0289035417527723369426853248284738411143405535682069183812273741684370936176367423794511343,0.0000390647934789849543815565334921966448570713609235865247494705165571866902170161751801883715,7.52979218880947054192508516386069072458677544409217408133623811778516846939799211036808441e-67,0.0000000000000000000000909761729221222324114989889445937465534364447104160903786065338927104972197819476400849559,8.36774484511844271879348144592153761851962046341900656385501011336346577480390126244444355e-90,7.89440056207234475689715076463882378834815258510648643340981691670849441753256052653177962e-56,0.184203377394340168406775647110022507664757810403745743222416495688733025345371193738238008
0.0311268911183702090151995805845102904308282884580689890259371721813937931266857225624858369,0.00000771817430455570841129717905355854560881588537178317577626621801565932288473103418042860636,2.05455955477666517022039309415707708513372015463627225308766730143164073983346313539445458e-77,0.0000000000000000000000000273887941229248605764613417480772989989213050092563065593591465348835266365678598627086456,9.63928313757128391222405100913861547587052974705771690227665381492167332393012892598010495e-90,1.24145870699237015881538871453798059224060342520601580172211454218537863246364533968873468e-64,0.140578562165973900224223454993950028720798907283030868140114960701199158320385010518438885
0.0333502404839680810877138363405467397473160233479310596706469701943504926357347027455205395,0.00000135230736512494792163247787430197067929258738291038030331925080424692519279542855094350178,9.18746858561843694171941118297371710389949018510587918149601544784439558940773830014067158e-89,4.52248428872646588394792927677135621497801282768243596659921191736560423273389232676993379e-30,-8.38521219590298691955933668842306311220367882417772877162290164537498785233371264922630492e-90,4.34953336811622944333690521925618053438401421692854094016778265156671513061556886200184464e-74,0.105158867951856519965424499394972197089859705270417338918008166046400872037158357514239823
0.0355735898495659531602280920965831890638037582377931303153567682073071921447836829285552422,0.000000210120306611777486240897589073222459059034408962837284162236707648636594748163887189759723,1.93667076513158284111854458476448872394434429075952065645487478794488290171675391156584854e-91,4.09581308683961461900951524731839419257799536614315553055088252486106379094887184711102137e-34,-8.72492141382913026640685693116816840581786121277086287800190806300939232694317954497021186e-90,3.39507745236139339030448128420371326283669346058507025181961571010932285962422643456461691e-84,0.077104194467655331586700653222072908678841334082710404522286504603601155175073194979196269
0.0377969392151638252327423478526196383802914931276552009600665662202638916538326631115899448,0.0000000289529232987004258305966401124745454069536380199428743013213713340194590033088792315055177,7.37881317428134419679720184014033468330727607043544313222704507970833109288081598904449563e-82,2.03452063542921653380705980150733684621489673219858991973165823660362054059736206615931484e-38,8.3150354614734924968232581473127172079410326647139902373274856287793020273314516475271219e-90,-1.36532642758256992939095557663409184372011511436568754512437003712543395106628917611031528e-90,0.0554134772352352820914332265763064081139171692951877978343258865996671602684942621925161085
0.0400202885807616973052566036086560876967792280175172716047763642332205911628816432946246475,0.00000000353792478096082215318059625173194763810753385094589035903453144538370044270693840583406974,5.55981167897028720808528227188263118450299920919730361469757437601904458634051176538374248e-71,5.54297571890845950934244476236657396092503989237737184393846224659949566550237017075731279e-43,7.98359591951403947454408995729410366422557485035628804236280137179865346606395732514949769e-90,2.51605320172511659665466668603899095355068590947097779414651076993026335795261871180340548e-90,0.0390353519326683214474989820255990131217644357815937435501285454730491032143933762194973244
0.0422436379463595693777708593646925370132669629073793422494861622461772906719306234776593501,0.00000000038338626684194260490888801041750217135747545439235477239975109062363430803510735796529848,6.91210569601489202067079774658421605009138611328842099503644866438570404473352284965789995e-61,8.28290652939146200297382509677471258245288630686526922790360543217858634843766280924161096e-48,-8.2063414857712139516489104301938069393303810022295685164688328342537248968245350352300253e-90,5.86201273472312519273707779939461367828096038738050484425719056675308703447972441004565953e-90,0.0269529367416113703643073259198778698880285171004842598847687547854363752261013695169322806
0.0444669873119574414502851151207289863297546977972414128941959602591339901809796036606940527,0.0000000000368431106515038891516287317162662955210577094267434677934324465916672947892239265405189064,1.41787315940350042712392576854835176972976767635340941306057307992399295220753080944420937e-51,6.78861926187612408970039751398700515512100987740875597492636171627133933866177422159347407e-53,-7.38860491701451553845655133643711039824218528276451081932684539543982961411401990884009455e-90,7.9801094894950347682636873870936634424839314575479309449020443233452014970128577244218316e-90,0.0182414510336137188762652037687352302704426219925796212368479123518431616643901720415391016
0.0466903366775553135227993708767654356462424326871034835389057582720906896900285838437287554,0.00000000000313984211342559192245431947892056153939870968154679367112346128855252121520354666821836982,4.79889352206196944305393392003416205659520704573798757716366207688385960923967478039164442e-43,3.05168041778433685014341875470414329094909407212798038284121642561139306000476616279285395e-58,8.09072440585567681369170581465444594553929854979433022618339779803834315982662136084205069e-90,8.62284383459231860615494395908391102992150641957735653480751517801773562197989852359157728e-90,0.0121009082573750160231384337960900448512486588674817188716960506640976482629037298660589243
0.048913686043153185595313626632801884962730167576965554183615556285047389199077564026763458,0.000000000000237296379110075635437902910998948305027278560483848629787758252287852169422763777975377332,2.67991838607066763647145961455586209298296792230566634201598338668051288983762495663690029e-35,7.52411729062779416496048790919301248211954088931554685403294680808637831570445279891835444e-64,6.9148624207896038258484202158953100886053538545113324162593793132025710983064237923577031e-90,6.85849222957544146513645215226782831288052789058317145703893736109637580748906965776951625e-81,0.0078683170611448601899477628969476487630912817151762614316908258361439840235888589177646579
0.0511370354087510576678278823888383342792179024668276248283253542980040887081265442097981606,0.0000000000000159039936652277264759233678681442600487831617919348418242105924715819295993320084764332535,0.000000000000000000000000000246932779232053678306792488800335832423920155462738319718685311522685249758846648648985183,1.01749192281799343405328361667209533181246200799688945618638586536540450456119989157459183e-69,-7.98826707143515646431740932215513091821514132925269249812640675123904108590054949151614521e-90,5.43435643398846853327974397114698208438599255761022875917621524693054595684682666440608893e-71,0.00501477015285569379626854439780153999674705104701095554513635305397470422011198230073725926
0.0533603847743489297403421381448747835957056373566896954730351523109607882171755243928328633,0.000000000000000945263869219008205961280339524485735185517457971947971451927302638521897381043501698948608,0.000000000000000000000375415882708935865387199241015370472996434538031428843252615883836212547896847742830872368,7.54684257726454482090407463267929556653208302581693040271649559409429466196538427875873869e-76,-6.5408081927287238601353124071644964103377222214857496698961155359317600997183088969403787e-90,9.59323001479075539680985800666325159535018446426199791984693732795054122762435495078276393e-62,0.00313274834842740853084525104556043306256503356855031437331776532454115021225964582808713832
0.0555837341399468018128563939009112329121933722465517661177449503239174877262245045758675659,0.0000000000000000498232098881421277282719544259619393902474835308225113977108475166775671705245172075979697,0.0000000000000000941723183466658803226595365109805481766665517190505050183859907790144119500221476054071483,3.07014235682228558664705094679095642996741519835164566020021640375298191359312923010512144e-82,7.91192127066833205536771002859516514992814539482104536555089770676287430849207974025914631e-90,3.77293100461102378085750750635630783340274752060154788048721745855970057334662033492552334e-53,0.00191825034049404169265981219241513811685652718218413687901457797234622720061158034815362544
0.0578070835055446738853706496569476822286811071364138367624547483368741872352734847589022685,0.0000000000000000023288532926985314947644841144643058466690351446954529685984605840132538458235263580665787,0.00000000000389771969501297125732640659986612507757059017496609379336277640112663977798120727623828396,7.27132924009837039153567403301892243708300544067071203084606373583281550484596416900284152e-89,6.24864892954161650011459377588533593328332618631254045412241624651049696324517719782427817e-90,3.30590323359706020487084116429895541414706598230487125186608541512178204640977299332389672e-45,0.00115130490554455541423174922117944659858775047282689757526069073570424456956961731146946926
0.0600304328711425459578849054129841315451688420262759074071645463498308867443224649419369712,0.0000000000000000000965348973854393934764485118827170787901422911885320009115435759485977901302505099746944859,0.0000000266179537941139496597599652719482654729181208489821664034155217625869006214580862472278983,-4.51368276656755257329095128037073600363371500835936132281271565917526119509126304307698379e-90,-7.87048245977195405427741641000229949420014852471684086527774271787475202732088612705601164e-90,6.4535500026456365508026950091681233630592771230234285376714177107183757462085798119634183e-38,0.00067729945042714639598885447896243769581267524021558437776110753982974361836524931186401095
0.0622537822367404180303991611690205808616565769161379780518743443627875862533714451249716738,0.00000000000000000000354861046695439697750023411420354272236376445183838056240404855071193814718277723011443482,0.000029992692289843566650526088911115122303115231176164348280766579028690872468596480660802443,4.76552741184045518093551689526452406350161421684798903463769529232866547645899655911744584e-90,-6.0239115429227320472737850577375982969724123010585593869790371180697885679236444331006507e-90,2.80675490048820992402677919078844724387960247403191671099217506787798216028241749862936565e-31,0.000390549771637470319934556634033273613747652427661830770541131621341523906548826151719024058
0.0644771316023382901029134169250570301781443118060000486965841423757442857624204253080063765,0.000000000000000000000115681550413190908232938489591032140652991651756132465311437503569943598204713566238593826,0.00557613087985000340324275236626305663555624169427253951748899815126593263072125306827467893,-4.96340776947533841693735749198269736472092559707903875481442418454892919075885532222654105e-90,7.87056309750367944185017734231343786047340154724341882443003242857613474745752020176694128e-90,0.000000000000000000000000271961587734636359214886588758783185342829004101534905914299560772326193333660014878980013,0.000220738125439158271721174655090866491683630853634177467120806657903394082088777924062913399
0.0667004809679361621754276726810934794946320466958621193412939403887009852714694054910410791,0.00000000000000000000000334427246745683884504058643838546714612593239753153834811301634080587705613420850600681403,0.171051618297527821209933420922392504797404838930876135478872328330155619098039807113823681,5.10565184678951991657850904325831918787608802675883748028137950737609444690434408059197291e-90,5.85476364699058096941306242374744228006872545376589543492317855063270257627825259132234343e-90,0.0000000000000000000587094368374284048444251143112949900699893317366853952761880534220297350092468794606951535,0.000122287934297349333667154502954727384325519192222692839412236819202628301404754788507729348
0.0689238303335340342479419284371299288111197815857241899860037384016576847805183856740757817,0.000000000000000000000000085737533925262938000282431132178896074082714463830781412162194070622704251630500568275675,0.865761238262646203663947375659395902060963039683836113185902931060491594993545608650970641,-5.19114104128890002982358689866299933257547902182425557950011023346939259963062640130467183e-90,-7.91791317321680073345100365262641300002666233340976760332846240589705512443347291452961232e-90,0.00000000000000282361531736829420065217002950835015221452901501453347877425699564960589607485064867769896,0.0000664041412377878759344300437228070887974961713861694966467822862808283794726527881908361907
0.0711471796991319063204561841931663781276075164755862606307135364146143842895673658571104844,0.00000000000000000000000000194927046932551903942768298954166891040095696769260001972318812025561269744584934788839287,0.723012506895235306091601501923946194130495780484230260726831782202794100939758318687828111,5.21932929473810473511019952283649570888726115493424668480780458799025020283820324612700257e-90,-5.73128094082604165991833327074529254673042847810275043903553464732915432372039805851913157e-90,0.0000000000302552267402254044347445610025432938753947762063089355259829594238139298956289482911133887,0.0000353437004088032231960115985917246875724401672428375545385310087498382184989679017201350203
0.073370529064729778392970439949202827444095251365448331275423334427571083798616346040145187,0.0000000000000000000000000000393011266606938981696344183272420625536542250643800236579002066820548626150786310077447639,0.0996254288492720267955754143992030278399599187570611628350604292218981330001441354566353269,-5.19024816698801133364827684231327953632980246059641259673308737420938647505047158829700523e-90,8.0183391053925880280876390759059541002846790436505128096823262993921853160358423282556457e-90,0.0000000722258335972197339833447080115743851429075326494244621118192679962647390165372665877175858,0.0000184388642412154773089491126970195428832228290408579844000612092471099492581186172298898341
0.0755938784303276504654846957052392767605829862553104019201331324405277833076653262231798896,7.02699556255356623358003461593387335100518864777909792718194337742915376606349829974340564e-31,0.00226501623686840872758457340541374016609324417527108491420463719993704133250246512579610781,5.10450615818250814236301216100112563917844334668779076994150377500617783594346083989260627e-90,5.64470352040584489003127978606508981552932976826180388498087405367123928799872891074480305e-90,0.0000384133322023278293756414054330727198190012412630266548254578917496364496540804226399599171,0.00000942891266711068117172257821597024386295474309476443869997380847988255692955481049422090491
0.0778172277959255225379989514612757260770707211451724725648429304534844828167143064062145923,1.11420765882862704311477906933796224843948655587947306652333020480465147047221707435786538e-32,0.0000084966779433387150007148661932696218851794452078159986500932310818641142798277146569134415,-4.96328228244165658104966502724486820622471014891105329331982856233767426400727276264226067e-90,-8.17838707517225664589785752820098945585102481871956849564749806296635998168195541171854958e-90,0.0045516480073234380778781635029819745360524234228109867960141998342281215015306255880560304,0.00000472600695652379142728561567701963808282078954786988155234160674101716331157498219128462415
0.0800405771615233946105132072173121753935584560350345432095527284664411823257632865892492949,1.56673079900899132445214670219023638051519690518762473016511907097625457150741381807253193e-34,0.00000000525900660716662120034295926205704161950826147563418234694540555875012751586376067366096579,4.76831395406296909277533368526799205346286440557476371904788616589341370475347979662538443e-90,-5.58665158926392976750102996852453320805049876752923424981355519960487531413188166595827417e-90,0.120157981689025002375865963329572792582192207659841822536970740412500982907039017224266336,0.00000232184057737161164388821040455790172828096049350348974955209563931699540502747322315112593
0.0822639265271212666830274629733486247100461909248966138542625264793978818348122667722839975,1.9536843784843045369499094251200497404989148144423595058409240242343721062532235449979713e-36,0.000000000000537075074700177403894250884308942850860029272796288348522222512915108649242933930249661255,-4.52187930410931398329215980080143652327424037618300771221024233398385090173463409573179727e-90,8.40589079601474349420332804650011276040865342089401406982531409195682731630992688347198537e-90,0.706697977480408095768279822590163295423309540479840558875054927543468198478122694822206812,0.00000111808735020389462078310837903521130007957034561074536047444230377852861278994600725679339
0.0844872758927191387555417187293850740265339258147586844989723244923545813438612469553187002,2.16045989273951448851091315312280249368371511421120207627379795955421290548539387976826339e-38,0.00000000000000000904988374710161922987438371957738625663571363205452379409538465783229356014009433670112359,4.22677410188179493772268625076875384633511684313661953141455507949720989026642450996563974e-90,5.54822550980737504781717678655359221323007938550946574220270626047736725913435380594921695e-90,0.926002885816602758058804259207649234494898434009658954756493583714863373549300524168124912,0.000000527745292479801548979484843014309611496876348817339573047703671891170365235506490391372118
0.0867106252583170108280559744854215233430216607046207551436821225053112808529102271383534028,2.11870159866795342637150746709028538630662071404874331931874247407701912278796198696534625e-40,0.0000000000000000000000251609899941169317890650897253647761122444068686033699225988878466611884378472876381471151,-3.88628350897798190566349257246926811887415369106775256463622384676653122611897800869199684e-90,-8.7104273886349869059872817500692840655065405058224227714854200489979571141986169162325206e-90,0.270326175399340018800870522672408593556811975492671786448472086093921403337577405161944098,0.000000244162126681083610326745886656141544725629524405903078354182185002270065732626244741358098
0.0889339746239148829005702302414579726595093955944828257883919205182679803619592073213881055,1.8425749459889921760628600324963141685627885855534664309553761522787796001834376998684451e-42,0.0000000000000000000000000000115422153105120165875469385251306012449279866900007328719615834136385833914386601314540395,3.50414894772827050609372778554449486478912022714252014826801812305514686512221462251494677e-90,-5.51887417769287292608914726505395967177511058480020055021812552069428251067824563017878791e-90,0.0175817106356894505744417800276868627812068506090103714035144022799144234981124560183266284,0.000000110722919082991421190741900087049490548700845979634301269881180107183486679587517643303493
0.0911573239895127549730844859974944219759971304843448964331017185312246798710081875044228081,1.42105965758292757200899739457520972869143590313098174275054118923655218576300892708079568e-44,8.73629598876610563404360224605943785331079172099435292069753186427317017594599715708944749e-37,-3.08453041202642928806660872907384795147120803533199483307422137505553107242557268365787336e-90,9.1036616672823719442433047975866915647498977115809404598545908288290429423808910471152852e-90,0.000254760107946370120295147129105198734003709647247232890805068921319774907856716051278933627,0.0000000492155170104254784302084984059643421069409996042716488289770463671470554721070020223186997
0.0933806733551106270455987417535308712924848653742069670778115165441813793800571676874575107,9.71921615018702331015171730711355349633928244465852223295342450503405688212593657017704599e-47,1.09104391037734650385108553656926950743652206275029461933765442219984393318320741804554594e-44,2.63196459743314964760688192083987349559320755984610344502522405236833710422212644458104706e-90,5.48486912410910847512896886618683021806920329668919298435973806161697768835136488957719032e-90,0.000000822430084745368388421533552359817699938676037344119989662510012330726708224622344724346226,0.0000000214423249580797171395378858387524402474373659234859703584508644098297102962064689010621101
0.0956040227207084991181129975095673206089726002640690377225213145571380788891061478704922134,5.89497479350949360561783432881597812465798505018205053587005149971320098602558357158592166e-49,2.2481942949752363692662953710111536486266612495870137189557866727682523938405961383722744e-53,-2.1513192672798314750962371914132911179649669320412577144446418649075951998425914116503185e-90,-9.59946309163569202362889370796896314911922338134028883350094852226855188183272979251350981e-90,0.000000000591512356125454107672732355374755511233563926765433835824843396220381904599662279053660894,0.00000000915686880903829359892472588342186257702946252011473077268535460289780644004626836336108151
0.097827372086306371190627253265603769925460335153931108367231112570094778398155128053526916,3.17076784687791266686328708728115452057818667767346945214989804874908822837605653667981738e-51,7.64367432891181903960147625476875205888115614995904679905218813921180853702936490528775078e-63,1.64774431083708941764908126217959829106855571270579007445830689390178676445040286410223369e-90,-5.42717129719111886580913496899932787396391246059947669162102062515503757038491349484169228e-90,0.0000000000000947820116017379029020075912966558774448533537101312052662405501564187572284139638164267069,0.00000000383289928422663995480944475746605798442266940813645580803335993700202445345454626862443893
0.100050721451904243263141509021640219241948070043793179011940910583051477907204108236561619,1.51244196912940448490778738672579852019590766446073336062803282696879334645591994416396108e-53,4.28792549141188566617202120732090112694221113436618739553131411680406229448149571580672653e-73,-1.12661998162217953434034291687095791050710845247372304499286580036284308675438757856505314e-90,1.02135098786475026147156280925549851827713251811086972138290984096283320935144064304421034e-89,0.00000000000000000338364888273933516882484868305575157730170425458979277856323310503698299470045264295016951,0.00000000157258134703324084670404571188886773049284688761109241413879563599104396505011755650278836
0.102274070817502115335655764777676668558435804933655249656650708596008177416253088419596321,6.39771333059962047557096135344007976521874391319971705777810303924487736502498347422383169e-56,3.96888944694444507056439490579370856614723526873640246605198706897674291415559294240505908e-84,5.9350283351691832362268482603429828170101372911768908817972347480180780773492506593912052e-91,5.31844991581927272708295182603073188661813037535457012615065477100062205449198956469970277e-90,0.00000000000000000000002691174923852005131841549377611322461819842867630652208764309708317395549158819326096791,0.000000000632417864532114075439536245162427821842413572976953402653049184532360412336424418241830583
0.104497420183099987408170020533713117874923539823517320301360506608964876925302068602631024,2.39995232083044848965675937517344329189786812661163476829856080247085559148130516423103944e-58,5.79225685163279005845277023350826149553616889384305582249419895207462458493036569828467924e-91,-5.40698945994827679483941531857894234779237111283697060286500653515447873524326126370702207e-92,-1.09617883785973205512703902661285566888142982369086895957064576148266916151550627671119722e-89,0.0000000000000000000000000000476865422073597084062026481380531871073439321384502253439566519841574363127415830924247529,0.000000000249287461754169896397732039497687320269011864029767616901021877578257417820511244988086272
0.106720769548697859480684276289749567191411274713379390946070304621921576434351048785665727,7.98384749805345845787929858498413934473791894379094487527001997483296810762923976280243751e-61,1.98627557696558335687136092314764649391928253920318807161228151100318803577402884661007093e-86,-4.85938363216695690207999998374115973224116593900113731114734894593908984294744620891657654e-91,-5.11909712729812568002034559676548145657615429571155370618038324142181458410509917907732425e-90,1.88255210658953890902198505247235926254148960632941565759032156030621582993202088361627204e-35,0.0000000000963167985602634556326704747855412216732719171088929636419256317690211471589884695327183807
0.108944118914295731553198532045786016507899009603241461590780102634878275943400028968700429,2.35534013862588977672108788411282593466001418012588150069727559905911992547429158118782934e-63,3.07704216854676513289834292915194554657886074827591403833372093413657397451059796269893786e-75,1.02077568891093924146767918920007554434494211306103019214227391833156299133079119500311959e-90,1.18568784098812875405333618821072864587476495478084754251325659114262563275003094560590126e-89,1.65575260552820564080598874819470672280873280157465353139589077693844137343319340092853743e-42,0.0000000000364761454549934539763205758793956884263704622395708956018420945553522449424649427142307191
0.111167468279893603625712787801822465824386744493103532235489900647834975452449009151735132,6.16207266109675842971178618345937092274595908805147870263424294529036671535020438880927141e-66,7.86489716079353127140446173289583445557421313726984507672157652110854359083851564310777871e-65,-1.54474777456159688098027550694530357453374643714215532578434737471513484841100665510180338e-90,4.77251028067072804486771580285673583034455911972237776732727891203653628282244679963187371e-90,3.24445053050467603175078987598077194553587236696244498409252408962803024461646134142272914e-50,0.0000000000135400770540315816481494116711785133167621337829700737596223704140196282960233400510738774
0.113390817645491475698227043557858915140874479382965602880199698660791674961497989334769834,1.42965674770847664735152803558366516395140381935268662506267952535157868248844508957338394e-68,3.31687702700452876564663330115665966130317463586122942176444955705498216022060241625734616e-55,2.05226945877796036994389462362562854935118678809525018591503603927825041298605642577944985e-90,1.91026679309019686525648146886936757256908702860420501125149701138102107384848126731985111e-82,1.41639418262345830824725490386373818184195215072330334145624402512162382295097902112286063e-58,0.00000000000492650161768613464676834380807074692092696427058848301848561439191610648192631667167210634
0.115614167011089347770741299313895364457362214272827673524909496673748374470546969517804537,2.94149776795516051394540587942600777685838464059612021426349856358036022428825191375565255e-71,2.30803512701865404754233211656708028908920131476587397920940195526200825248883170920975518e-46,-2.53792083849008419140923206102906997448002746071801019160833639457390689967098440778923589e-90,3.50641746959726761763332949916299144239466080088169823503020133560538094336765682618660313e-69,1.37760395268480865205247076912794871525009240482845246165658661481449116070462291931251734e-67,0.00000000000175695816465148216288059338505076363357987177932194286791521471246349021605173019919179393
0.11783751637668721984325555506993181377384994916268974416961929468670507397959594970083924,5.3670674023137243982248376675011768321851448656399319857544934800559547921064479555118078e-74,2.64991644243585573423242749428106756575555941283890511958173967073079394164399740394164346e-38,2.99650172942098619416961503078960361047199478397082662755519886209480470206674722903391858e-90,4.31368342678535534796374796259934291707675065090718949973181588754602299943847075724928705e-57,2.98512068743714452278452635277383090718852902076254490894311026622936299535692923410811718e-77,0.000000000000614171285965177676484507234130884304276639644359787256257093085661226391043895390310529597
0.120060865742285091915769810825968263090337684052551814814329092699661773488644929883873942,8.684350776972238829496198294640043053830313744341502407027716905560123438785084895624107e-77,5.01994162990115275539380155339866614002296446786615980676903744859485833637593187350308762e-31,-3.42308393019674187383665256742661653253249092031197000804600648308933976352289542011593979e-90,3.55670627409395843011902895201669142247706828035902404299380351398430837853509230954769494e-46,1.43441695318861639459327701270058552015189936101986040748771792480955856383773587557493467e-87,0.000000000000210437383279969147268794726948572894810950845216083337622218062800002949315292093521586998
