x,Char_Func_1,Char_Func_2,Char_Func_3,Char_Func_4,Char_Func_5,Char_Func_6
0.0911573239895127618304115912906127050518989562988281250000000,1.42105965758290598427005480169340955783802156910163943970634e-44,8.73629598876563955595880703470643498866671456735396107740122e-37,2.67087806737103321388071648415160635044940972541102063824060e-63,5.66578797948143435986756740488539139765857473138243088858695e-63,0.000254760107946366203342043848975304407306088902659630907850733,0.0000000492155170104253538343780663430567510127324883872928462713820
0.0933806733551106327162472098279977217316627502441406250000000,9.71921615018689648375292418508676852565229941607488786010525e-47,1.09104391037729335576158562888863709431666149339099240812860e-44,-2.67087806737103321388071648415160635044940972541102063824060e-62,3.77719198632095623991171160325692759843904982092162059239130e-63,0.000000822430084745354782139827722298680951118400274763935426917054,0.0000000214423249580796711544920750270497281586994765027551249168588
0.0956040227207085036020828283653827384114265441894531250000000,5.89497479350929352906715636388944109376414508977142184268449e-49,2.24819429638704912681722658479064138200491521643451949409398e-53,-5.34175613474206642776143296830321270089881945082204127648120e-63,-7.55438397264191247982342320651385519687809964184324118478261e-63,0.000000000591512356125444578347868794927464745556550184646060031509463,0.00000000915686880903827770098435901147723247283249672128030190591401
0.0978273720863063744879184469027677550911903381347656250000000,3.17076784686991345118106417162196928253441195487999365936586e-51,-9.25219302701600066566749690936334175170866463163194689881737e-63,-5.34175613474206642776143296830321270089881945082204127648120e-63,7.55438397264191247982342320651385519687809964184324118478261e-63,0.0000000000000947820116017365689988515426529553584335343159326446009002703,0.00000000383289928422663494754969529183230597214803646631363084901749
0.100050721451904245373754065440152771770954132080078125000000,1.51244197064023783922675261152023731473338346119068234914053e-53,-4.62609651350800033283374845468167087585433231581597344940869e-62,5.34175613474206642776143296830321270089881945082204127648120e-63,-1.88859599316047811995585580162846379921952491046081029619565e-62,0.00000000000000000338364888273929986442066551507606827759671638790577742039761,0.00000000157258134703323950178270340764406808017615673192942440615496
0.102274070817502116259589683977537788450717926025390625000000,6.39770936255714164190335917743930213477316946102272703234923e-56,9.25219302701600066566749690936334175170866463163194689881737e-63,1.33543903368551660694035824207580317522470486270551031912030e-62,2.45517479110862155594261254211700293898538238359905338505435e-62,2.69117492385199116075566950636575302687725339156424635110937e-23,0.000000000632417864532113833411539479580836961349763432176200036113109
0.104497420183099987145425302514922805130481719970703125000000,2.39991882381121933737801688954357046117425729429846524263717e-58,0,-1.06835122694841328555228659366064254017976389016440825529624e-62,1.88859599316047811995585580162846379921952491046081029619565e-62,4.76865422073597872685566560173729372698159601414203085359089e-29,0.000000000249287461754169924117846662365293288297155272128830267326613
0.106720769548697858031260921052307821810245513916015625000000,7.76394439373136127101915657918655398494573636184192078375769e-61,-2.77565790810480019970024907280900252551259938948958406964521e-62,0,3.77719198632095623991171160325692759843904982092162059239130e-63,1.88255210658955792619490677883386827677323466741174759132360e-35,0.0000000000963167985602635159721090873666955392902365947701305921816563
0.108944118914295742794884347404149593785405158996582031250000,-2.38890596730195731415974048590355507229099580364366793346391e-63,-9.25219302701600066566749690936334175170866463163194689881737e-63,5.34175613474206642776143296830321270089881945082204127648120e-63,0,1.65575260552806334329111895608881222929741820336992226818177e-42,0.0000000000364761454549932730510643519709160003955281670551320439465184
0.111167468279893613680719965941534610465168952941894531250000,0,-4.62609651350800033283374845468167087585433231581597344940869e-62,1.60252684042261992832842989049096381026964583524661238294436e-62,0,3.24445053050655782959001896815144089966594545012356800283543e-50,0.0000000000135400770540315203515672699246235062814851323234398141710472
0.113390817645491484566555584478919627144932746887207031250000,-1.43334358038117438849584429154213304337459748218620076007834e-62,3.31687668950524546895931470224328609272282239712097697606410e-55,3.73922929431944649943300307781224889062917361557542889353684e-62,-2.64403439042466936793819812227984931890733487464513441467391e-62,1.41657285538809242803894881841397882096542857714283170766354e-58,0.00000000000492650161768611458296262888586092094539146227209202845084646
0.115614167011089355452391203016304643824696540832519531250000,2.38890596730195731415974048590355507229099580364366793346391e-63,2.30803512701880922909311027350169219509357808456078808736242e-46,4.00631710105654982082107472622740952567411458811653095736090e-62,-2.26631519179257374394702696195415655906342989255297235543478e-62,-1.68921160909622278564148440068444886831079009914480289490047e-62,0.00000000000175695816465147584339092381055313590825240888184543992236094
0.117837516376687226338226821553689660504460334777832031250000,-9.55562386920782925663896194361422028916398321457467173385562e-63,2.64991644243599242548815718284134269668815216897346315760953e-38,-5.34175613474206642776143296830321270089881945082204127648120e-63,4.31368545009805325944757156082552530988334026223622297323160e-57,3.37842321819244557128296880136889773662158019828960578980095e-62,0.000000000000614171285965175772754541417309793245479356974818904331483797
0.120060865742285097224062440091074677184224128723144531250000,2.03057007220666371703577941301802181144734643309711774344432e-62,5.01994162990134279382611289711342673656552772677317201277664e-31,1.60252684042261992832842989049096381026964583524661238294436e-62,3.55670627409416048498596609260839832881414551559670270976033e-46,2.11151451137027848205185550085556108538848762393100361862559e-62,0.000000000000210437383279968604100711311676082555615925618637490398293831
0.122284215107882968109898058628459693863987922668457031250000,2.74724186239725091128370155878908833313464517419021812348349e-62,1.56906840174572067216778661178942228895609572110166303688850e-24,1.60252684042261992832842989049096381026964583524661238294436e-62,1.96545368738957247288595855646189856337088098365355847679024e-36,0,0.0000000000000706743095521068453627703308685819215571065342854810140786406
0.124507564473480838995733677165844710543751716613769531250000,-4.77781193460391462831948097180711014458199160728733586692781e-63,0.000000000000000000809211055630480771499933520105904630643503440158355684931053,-1.06835122694841328555228659366064254017976389016440825529624e-62,7.27935184490439599297586400059477310217661347715649770930409e-28,-1.68921160909622278564148440068444886831079009914480289490047e-62,0.0000000000000232651337066691514904067352919341931744490420644129324468360
0.126730913839078723759357103517686482518911361694335937500000,2.50835126566705517986772751019873282590554559382585133013710e-62,0.0000000000000688586430885560603788303870152823165173535772034928217333436,5.34175613474206642776143296830321270089881945082204127648120e-63,1.80691486417318925169135084141463928087240749410587849379167e-20,-3.37842321819244557128296880136889773662158019828960578980095e-62,0.00000000000000750679970301233991825179013098684734632904336981648180458486
0.128954263204676594645192722055071499198675155639648437500000,-1.67223417711137011991181834013248855060369706255056755342473e-62,0.000000000966789299406590833753678280213421184843734752770456304133767,1.60252684042261992832842989049096381026964583524661238294436e-62,0.0000000000000300606074515838048299906284484740138283829437741664046296918,-3.37842321819244557128296880136889773662158019828960578980095e-62,0.00000000000000237415681128465003436373675449754712246815067127358871200463
0.131177612570274465531028340592456515878438949584960937500000,-9.55562386920782925663896194361422028916398321457467173385562e-63,0.00000223965916262934909155693911904890164635552318155683821741140,1.33543903368551660694035824207580317522470486270551031912030e-62,0.00000000335175986965812212404694184231522475323240322076424504912128,-1.68921160909622278564148440068444886831079009914480289490047e-62,0.000000000000000735985519268090985921576673429947785326761757840038176113831
0.133400961935872336416863959129841532558202743530273437500000,0,0.000856068958077359574441478531402546660206400842904684358734308,-5.34175613474206642776143296830321270089881945082204127648120e-63,0.0000250474272612785552385367965653840669069165336788277388253801,-4.22302902274055696410371100171112217077697524786200723725119e-62,0.000000000000000223632251179745857097854871436300547103184275928375417778806
0.135624311301470207302699577667226549237966537475585937500000,-3.58335895095293597123961072885533260843649370546550190019586e-62,0.0539898709363891726503386059069408858703747622446113334682106,5.34175613474206642776143296830321270089881945082204127648120e-63,0.0125449355347629372265555360042037425502160372806334365574025,-1.68921160909622278564148440068444886831079009914480289490047e-62,0.0000000000000000666047033881640299459938897640794955073596326382688723437212
0.137847660667068078188535196204611565917730331420898437500000,7.16671790190587194247922145771066521687298741093100380039172e-63,0.561813991803524239354217827042986239519464527678950248319383,-2.67087806737103321388071648415160635044940972541102063824060e-62,0.421103476130437683810448439992114841043860272818269258875362,6.35439177051771606388685394427472553036811465545796228989186e-59,0.0000000000000000194437782066435065642728526667118885765031147643539356747278
0.140071010032665949074370814741996582597494125366210937500000,-9.55562386920782925663896194361422028916398321457467173385562e-63,0.964605057064086328461119081228622418529874668548298195480522,1.60252684042261992832842989049096381026964583524661238294436e-62,0.947380195219313318244413560168219433431993602851804821745534,1.54619138171198003102840631175293695865382908265265748930683e-50,0.00000000000000000556367451774562642458962820661579536757685717929606600805377
0.142294359398263819960206433279381599277257919311523437500000,1.19445298365097865707987024295177753614549790182183396673195e-62,0.273264515008702657934543932269108592757344424677881667579283,0,0.142848228689423753194766186721867296535225183637252723053306,8.37918246985383826006032764595473379414983156857687123155245e-43,0.00000000000000000156044357353607679173442843346555138111915471366344550549080
0.144517708763861690846042051816766615957021713256835937500000,2.38890596730195731415974048590355507229099580364366793346391e-63,0.0127730221915537983226918342161133071322803659877294520507336,-2.13670245389682657110457318732128508035952778032881651059248e-62,0.00144357881515368626688489982329794260086144100887122162306118,1.01166637585843197872867952921604625305769496035393926207595e-35,0.000000000000000000428982641970997804123723201021570990068226832778363217545872
0.146741058129459561731877670354151632636785507202148437500000,8.36117088555685059955909170066244275301848531275283776712367e-63,0.0000985101126081249755637981151564885672473985495912325344896683,0,0.000000977735138151860086696726721100623275708702870446946406427309,2.72126134029862607917604303250995146331149614158513983504501e-29,0.000000000000000000115594365932711948912586412244124611158888652347199205908848
0.148964407495057432617713288891536649316549301147460937500000,1.43334358038117438849584429154213304337459748218620076007834e-62,0.000000125355873107161038214738508345399845599741510406639164202065,1.86961464715972324971650153890612444531458680778771444676842e-62,0.0000000000443830383039918906123645915519527317738781331798880259899518,1.63079907359471324639230915796808646738897681039148880258610e-23,3.05308511245259093481100426321894125258725486835983859877669e-20
0.151187756860655303503548907428921665996313095092773437500000,4.77781193460391462831948097180711014458199160728733586692781e-63,0.0000000000263199632457612056314025940935657990445440558182041006626871,2.40379026063392989249264483573644571540446875286991857441654e-62,0.000000000000000135029269362045676496118686536145506308979041732172534666258,0.00000000000000000217734840927706022135869326465358856841425904345733673962947,7.90399128744320781758625205412395698062044667036814657254664e-21
0.153411106226253174389384525966306682676076889038085937500000,2.38890596730195731415974048590355507229099580364366793346391e-63,0.000000000000000911806308508615354491262154425308814279423980273512672101840,1.33543903368551660694035824207580317522470486270551031912030e-62,2.75330224535948147688200942873897913555430063323763050762030e-23,0.0000000000000647668341427242682888356243199493593497504834101500314884806,2.00566913432074312946828921278248901137559779829440061744196e-21
0.155634455591851045275220144503691699355840682983398437500000,-4.77781193460391462831948097180711014458199160728733586692781e-63,5.21190665069735666918605689834864407570692738632377668501225e-21,-3.73922929431944649943300307781224889062917361557542889353684e-62,3.76265970795282653089471711573109656533088628247969612547199e-31,0.000000000429214788953847462666141468862143866079653165835033879837450,4.98858557131574303607552179137043870363363630419187677765378e-22
0.157857804957448916161055763041076716035604476928710937500000,-1.43334358038117438849584429154213304337459748218620076007834e-62,4.91549644413844416152843945939871210836826590654252093593807e-27,-5.34175613474206642776143296830321270089881945082204127648120e-63,3.44628412420369936736285023649946289287116262584216259711547e-40,0.000000633714952349594920223002741404371641879320495891943471636154,1.21618840425422932070651471523211788593234411010997514965338e-22
0.160081154323046787046891381578461732715368270874023437500000,-4.77781193460391462831948097180711014458199160728733586692781e-63,7.64917973460066377510023818280348432608752412836060040969470e-34,0,2.11554515077210512116262362842898664762817951936190891508410e-50,0.000208454127717469696336148090833409263633085374348686964971809,2.90622736178492105455873200519907498947031134617499573315307e-23
0.162304503688644657932727000115846749395132064819335937500000,2.38890596730195731415974048590355507229099580364366793346391e-63,1.96398907233660110552865299667950933949156255568996266573422e-41,2.41874717781120767849037684804769471096698544733222028999069e-59,1.01984183630665818477616213287937045157854345164883755994565e-61,0.0152765157568208374121654383441284774815807688321748250657195,6.80712323651600732639260835977354426149686928257141175339055e-24
0.164527853054242528818562618653231766074895858764648437500000,7.16671790190587194247922145771066521687298741093100380039172e-63,8.32031924301512163923843567742094078523280629278524852767891e-50,6.07016170311249598210301640653408581891978419401801424461678e-54,9.44297996580239059977927900814231899609762455230405148097826e-63,0.249422365422629946984015632848009146353230785086096110557609,1.56279832095282435305372446510938960671229886364103360309817e-24
0.166751202419840427459973852819530293345451354980468750000000,2.15001537057176158274376643731319956506189622327930114011752e-62,5.81500331747955641837202180753486029094889572098067862590672e-59,8.35160193449022086733397257907969937807234149924918181964101e-49,2.26631519179257374394702696195415655906342989255297235543478e-62,0.907285025407221682138135599999747746552523287700426848389362,3.51679906800317866856487561833278869191440126993475860635261e-25
0.168974551785438298345809471356915310025215148925781250000000,8.36117088555685059955909170066244275301848531275283776712367e-63,3.70087721080640026626699876374533670068346585265277875952695e-62,6.30228763574911207872289013685326167293990630398432114559742e-44,-7.55438397264191247982342320651385519687809964184324118478261e-63,0.735274256235279302156147165117025902171060325799591393953219,7.75706574379870616168131320187256471444574843445003930728120e-26
0.171197901151036169231645089894300326704978942871093750000000,1.55278887874627225420383131583731079698914727236838415675154e-62,-2.77565790810480019970024907280900252551259938948958406964521e-62,2.60846829225007283368051962801965867915164332796176729873285e-39,-3.77719198632095623991171160325692759843904982092162059239130e-63,0.132755415467006638913343178429349056522029260559018923462080,1.67707577528193915237328765216277415239596932859642590994174e-26
0.173421250516634040117480708431685343384742736816406250000000,1.79167947547646798561980536442766630421824685273275095009793e-62,-1.85043860540320013313349938187266835034173292632638937976347e-62,5.92150105091423097982318409394382944936458226541234296262802e-35,0,0.00534013701418714636829908274308756232431187098589068452168785,3.55396540671108208443435359562348625651547963528377642381815e-27
0.175644599882231911003316326969070360064506530761718750000000,0,0,7.37287662611531668683682687487020928405554609676186216739536e-31,2.83289398974071717993378370244269569882928736569121544429348e-62,0.0000478574795069039853501755753318478409473825775309007175312595,7.38208435424201970554695519817120582283446763830649549157596e-28
