x,Char_Func_7
2.235766772,5.91E-71
2.24100276,-7.16E-72
2.246238747,6.76E-71
2.251474735,6.36E-71
2.256710723,-7.75E-71
2.261946711,-3.53E-71
2.267182698,1.89E-70
2.272418686,-4.50E-71
2.277654674,-1.72E-71
2.282890662,7.30E-71
2.288126649,7.00E-72
2.293362637,-9.23E-71
2.298598625,-1.12E-71
2.303834613,-3.74E-72
2.3090706,-3.74E-72
2.314306588,2.55E-71
2.319542576,-8.28E-71
2.324778564,-1.42E-71
2.330014551,9.70E-71
2.335250539,-2.31E-71
2.340486527,7.70E-72
2.345722515,-4.02E-71
2.350958502,-6.95E-72
2.35619449,-2.36E-71
2.361430478,-4.27E-71
2.366666466,-5.56E-71
2.371902453,1.51E-70
2.377138441,-9.62E-71
2.382374429,2.40E-71
2.387610417,2.51E-72
2.392846404,2.80E-71
2.398082392,-8.55E-72
2.40331838,1.20E-70
2.408554368,8.66E-72
2.413790356,-3.45E-71
2.419026343,-3.68E-71
2.424262331,6.04E-71
2.429498319,-1.91E-70
2.434734307,7.11E-71
2.439970294,-6.18E-71
2.445206282,-3.46E-71
2.45044227,-1.68E-70
2.455678258,6.90E-71
2.460914245,-1.42E-71
2.466150233,-1.75E-71
2.471386221,5.90E-71
2.476622209,-8.30E-71
2.481858196,-5.32E-71
2.487094184,-2.03E-72
2.492330172,1.03E-70
2.49756616,-6.28E-71
2.502802147,1.88E-71
2.508038135,-2.74E-71
2.513274123,-6.74E-72
2.518510111,5.76E-71
2.523746098,1.04E-70
2.528982086,-7.68E-71
2.534218074,-3.87E-71
2.539454062,5.84E-71
2.544690049,-9.52E-72
2.549926037,3.02E-70
2.555162025,-2.25E-71
2.560398013,-2.65E-71
2.565634,1.07E-72
2.570869988,5.37E-71
2.576105976,1.23E-70
2.581341964,2.23E-71
2.586577951,8.34E-71
2.591813939,-4.96E-71
2.597049927,1.50E-70
2.602285915,6.55E-71
2.607521902,5.20E-71
2.61275789,7.91E-71
2.617993878,-8.21E-71
2.623229866,3.03E-71
2.628465854,1.94E-71
2.633701841,1.09E-70
2.638937829,-1.40E-71
2.644173817,4.08E-71
2.649409805,-5.03E-71
2.654645792,3.57E-71
2.65988178,-1.23E-70
2.665117768,-5.15E-71
2.670353756,1.09E-70
2.675589743,1.03E-70
2.680825731,3.20E-71
2.686061719,2.41E-72
2.691297707,4.65E-72
2.696533694,-1.27E-71
2.701769682,3.14E-71
2.70700567,-2.85E-71
2.712241658,6.42E-71
2.717477645,-6.84E-71
2.722713633,-1.07E-70
2.727949621,8.84E-71
2.733185609,5.24E-71
2.738421596,3.41E-70
2.743657584,4.23E-71
2.748893572,-4.06E-71
2.75412956,-5.35E-73
2.759365547,-9.11E-71
2.764601535,-7.84E-71
2.769837523,-4.98E-70
2.775073511,9.24E-71
2.780309498,-1.03E-70
2.785545486,7.89E-71
2.790781474,1.74E-71
2.796017462,6.36E-72
2.801253449,-1.35E-71
2.806489437,4.48E-71
2.811725425,2.31E-71
2.816961413,2.88E-71
2.8221974,3.68E-71
2.827433388,1.19E-70
2.832669376,8.48E-71
2.837905364,1.61E-71
2.843141351,9.94E-72
2.848377339,8.74E-71
2.853613327,1.01E-70
2.858849315,-9.12E-71
2.864085303,-5.84E-71
2.86932129,3.48E-72
2.874557278,3.59E-71
2.879793266,-1.16E-70
2.885029254,5.35E-73
2.890265241,2.92E-71
2.895501229,3.73E-71
2.900737217,3.48E-72
2.905973205,1.92E-70
2.911209192,5.55E-71
2.91644518,-1.05E-70
2.921681168,-3.55E-71
2.926917156,1.34E-70
2.932153143,4.14E-71
2.937389131,3.96E-71
2.942625119,1.11E-70
2.947861107,2.00E-71
2.953097094,-5.36E-71
2.958333082,8.15E-71
2.96356907,-1.77E-70
2.968805058,4.69E-71
2.974041045,3.05E-71
2.979277033,4.19E-71
2.984513021,7.54E-72
2.989749009,-2.72E-71
2.994984996,-7.38E-71
3.000220984,-4.63E-71
3.005456972,8.29E-71
3.01069296,-2.36E-70
3.015928947,-5.60E-71
3.021164935,4.70E-72
3.026400923,-2.95E-70
3.031636911,-1.58E-70
3.036872898,7.22E-72
3.042108886,2.25E-70
3.047344874,-1.03E-70
3.052580862,9.76E-71
3.057816849,7.97E-71
3.063052837,1.06E-70
3.068288825,8.29E-72
3.073524813,6.46E-71
3.078760801,6.63E-71
3.083996788,4.96E-71
3.089232776,1.46E-71
3.094468764,-6.32E-71
3.099704752,-7.54E-71
3.104940739,-8.21E-71
3.110176727,-2.49E-70
3.115412715,4.11E-71
3.120648703,-8.02E-72
3.12588469,3.79E-71
3.131120678,-4.48E-71
3.136356666,6.88E-71
3.141592654,6.42E-73
